SalesOrderID,Customer,TotalAmount,CaseKey,Product,ShippingCondition,DeliveryDatePassed
SO1593,C005,7080,SOI3998,P106,Standard,0
SO1593,C005,7080,SOI3999,P115,Standard,1
SO1594,C013,13110,SOI4000,P117,Express,1
SO1594,C013,13110,SOI4001,P130,Express,0
SO1594,C013,13110,SOI4002,P129,Express,0
SO1595,C009,2880,SOI4003,P109,Express,1
SO1595,C009,2880,SOI4004,P131,Express,1
SO1596,C010,3450,SOI4005,P119,Standard,0
SO1596,C010,3450,SOI4006,P128,Express,1
SO1597,C009,12470,SOI4007,P130,Express,1
SO1597,C009,12470,SOI4008,P132,Express,0
SO1597,C009,12470,SOI4009,P107,Standard,0
SO1597,C009,12470,SOI4010,P113,Express,1
SO1598,C006,4800,SOI4011,P118,Express,1
SO1599,C015,14550,SOI4012,P122,Express,0
SO1599,C015,14550,SOI4013,P132,Express,0
SO1600,C011,4000,SOI4014,P131,Standard,1
SO1601,C015,6550,SOI4015,P122,Standard,0
SO1601,C015,6550,SOI4016,P118,Standard,0
SO1601,C015,6550,SOI4017,P115,Express,0
SO1602,C002,9000,SOI4018,P130,Express,1
SO1602,C002,9000,SOI4019,P132,Express,0
SO1603,C009,4350,SOI4020,P123,Standard,0
SO1603,C009,4350,SOI4021,P128,Express,0
SO1604,C005,600,SOI4022,P123,Standard,0
SO1605,C005,23450,SOI4023,P134,Express,1
SO1605,C005,23450,SOI4024,P132,Express,0
SO1605,C005,23450,SOI4025,P122,Express,1
SO1605,C005,23450,SOI4026,P132,Standard,0
SO1606,C009,1665,SOI4027,P109,Express,0
SO1606,C009,1665,SOI4028,P123,Express,0
SO1606,C009,1665,SOI4029,P112,Express,0
SO1607,C006,6600,SOI4030,P123,Express,0
SO1607,C006,6600,SOI4031,P115,Standard,1
SO1608,C014,7660,SOI4032,P120,Standard,0
SO1608,C014,7660,SOI4033,P131,Standard,0
SO1608,C014,7660,SOI4034,P118,Express,1
SO1609,C015,18150,SOI4035,P123,Standard,0
SO1609,C015,18150,SOI4036,P119,Standard,0
SO1609,C015,18150,SOI4037,P129,Express,1
SO1609,C015,18150,SOI4038,P134,Express,0
SO1610,C005,560,SOI4039,P117,Express,0
SO1611,C012,2700,SOI4040,P119,Standard,1
SO1612,C012,450,SOI4041,P129,Standard,1
SO1613,C005,910,SOI4042,P120,Standard,0
SO1613,C005,910,SOI4043,P122,Express,1
SO1614,C001,6740,SOI4044,P134,Express,0
SO1614,C001,6740,SOI4045,P117,Express,1
SO1615,C009,12135,SOI4046,P118,Express,0
SO1615,C009,12135,SOI4047,P112,Standard,1
SO1615,C009,12135,SOI4048,P123,Express,1
SO1615,C009,12135,SOI4049,P119,Express,1
SO1616,C009,7960,SOI4050,P117,Express,1
SO1616,C009,7960,SOI4051,P100,Express,1
SO1617,C015,20430,SOI4052,P106,Standard,0
SO1617,C015,20430,SOI4053,P131,Standard,0
SO1617,C015,20430,SOI4054,P102,Standard,0
SO1617,C015,20430,SOI4055,P133,Standard,0
SO1618,C007,4200,SOI4056,P122,Express,1
SO1618,C007,4200,SOI4057,P117,Standard,0
SO1619,C015,4250,SOI4058,P128,Express,0
SO1619,C015,4250,SOI4059,P104,Standard,0
SO1619,C015,4250,SOI4060,P105,Standard,0
SO1620,C015,340,SOI4061,P105,Express,1
SO1620,C015,340,SOI4062,P113,Standard,0
SO1621,C014,6600,SOI4063,P128,Standard,0
SO1621,C014,6600,SOI4064,P131,Standard,0
SO1622,C009,4600,SOI4065,P130,Standard,0
SO1622,C009,4600,SOI4066,P129,Standard,0
SO1623,C012,2800,SOI4067,P122,Standard,1
SO1623,C012,2800,SOI4068,P122,Express,0
SO1624,C013,5245,SOI4069,P122,Express,0
SO1624,C013,5245,SOI4070,P118,Express,1
SO1624,C013,5245,SOI4071,P122,Standard,0
SO1624,C013,5245,SOI4072,P112,Express,1
SO1625,C015,13040,SOI4073,P134,Standard,0
SO1625,C015,13040,SOI4074,P117,Express,0
SO1625,C015,13040,SOI4075,P122,Express,0
SO1625,C015,13040,SOI4076,P123,Standard,1
SO1626,C009,4200,SOI4077,P133,Express,1
SO1626,C009,4200,SOI4078,P121,Standard,0
SO1627,C009,10680,SOI4079,P134,Express,1
SO1627,C009,10680,SOI4080,P109,Express,1
SO1627,C009,10680,SOI4081,P103,Standard,0
SO1627,C009,10680,SOI4082,P117,Standard,1
SO1628,C002,3700,SOI4083,P119,Express,1
SO1628,C002,3700,SOI4084,P122,Standard,0
SO1629,C003,13650,SOI4085,P122,Express,0
SO1629,C003,13650,SOI4086,P132,Standard,0
SO1630,C015,11400,SOI4087,P100,Express,1
SO1630,C015,11400,SOI4088,P118,Standard,0
SO1631,C005,9560,SOI4089,P132,Standard,0
SO1631,C005,9560,SOI4090,P117,Standard,0
SO1632,C014,3900,SOI4091,P122,Standard,0
SO1632,C014,3900,SOI4092,P119,Standard,1
SO1633,C009,900,SOI4093,P119,Express,1
SO1634,C010,12600,SOI4094,P100,Standard,0
SO1634,C010,12600,SOI4095,P123,Standard,0
SO1635,C009,9000,SOI4096,P100,Standard,1
SO1635,C009,9000,SOI4097,P100,Standard,0
SO1636,C003,120,SOI4098,P106,Express,1
SO1637,C008,13950,SOI4099,P129,Standard,0
SO1637,C008,13950,SOI4100,P132,Express,1
SO1638,C015,22000,SOI4101,P129,Express,1
SO1638,C015,22000,SOI4102,P130,Express,1
SO1638,C015,22000,SOI4103,P118,Express,0
SO1638,C015,22000,SOI4104,P134,Express,1
SO1639,C015,22800,SOI4105,P100,Express,0
SO1639,C015,22800,SOI4106,P132,Express,0
SO1639,C015,22800,SOI4107,P134,Standard,0
SO1640,C009,6590,SOI4108,P130,Standard,0
SO1640,C009,6590,SOI4109,P122,Standard,0
SO1640,C009,6590,SOI4110,P122,Express,1
SO1640,C009,6590,SOI4111,P117,Standard,0
SO1641,C011,12550,SOI4112,P129,Standard,0
SO1641,C011,12550,SOI4113,P131,Express,0
SO1641,C011,12550,SOI4114,P123,Standard,0
SO1641,C011,12550,SOI4115,P129,Standard,1
SO1642,C010,10150,SOI4116,P122,Standard,0
SO1642,C010,10150,SOI4117,P130,Standard,0
SO1643,C015,23480,SOI4118,P116,Express,1
SO1643,C015,23480,SOI4119,P129,Express,0
SO1643,C015,23480,SOI4120,P100,Express,1
SO1643,C015,23480,SOI4121,P133,Express,0
SO1644,C010,14700,SOI4122,P133,Express,0
SO1644,C010,14700,SOI4123,P129,Standard,0
SO1644,C010,14700,SOI4124,P119,Standard,0
SO1645,C003,15120,SOI4125,P117,Standard,1
SO1645,C003,15120,SOI4126,P130,Express,1
SO1645,C003,15120,SOI4127,P121,Standard,0
SO1645,C003,15120,SOI4128,P134,Standard,0
SO1646,C015,10850,SOI4129,P123,Standard,0
SO1646,C015,10850,SOI4130,P134,Express,0
SO1646,C015,10850,SOI4131,P129,Standard,0
SO1646,C015,10850,SOI4132,P130,Express,0
SO1647,C004,2250,SOI4133,P122,Express,0
SO1647,C004,2250,SOI4134,P105,Express,0
SO1648,C003,7650,SOI4135,P123,Standard,0
SO1648,C003,7650,SOI4136,P122,Express,1
SO1648,C003,7650,SOI4137,P129,Express,1
SO1649,C014,2570,SOI4138,P133,Express,0
SO1649,C014,2570,SOI4139,P121,Express,1
SO1649,C014,2570,SOI4140,P120,Standard,1
SO1650,C002,8100,SOI4141,P134,Express,0
SO1651,C003,5280,SOI4142,P123,Express,0
SO1651,C003,5280,SOI4143,P108,Express,1
SO1651,C003,5280,SOI4144,P123,Express,0
SO1652,C009,5100,SOI4145,P123,Standard,0
SO1652,C009,5100,SOI4146,P134,Standard,0
SO1653,C003,6570,SOI4147,P106,Express,1
SO1653,C003,6570,SOI4148,P105,Express,1
SO1653,C003,6570,SOI4149,P100,Express,1
SO1654,C004,12450,SOI4150,P123,Standard,1
SO1654,C004,12450,SOI4151,P122,Express,0
SO1654,C004,12450,SOI4152,P118,Express,1
SO1655,C009,11040,SOI4153,P110,Express,1
SO1655,C009,11040,SOI4154,P130,Express,1
SO1655,C009,11040,SOI4155,P106,Express,0
SO1655,C009,11040,SOI4156,P122,Express,1
SO1656,C009,34000,SOI4157,P131,Standard,0
SO1656,C009,34000,SOI4158,P133,Express,1
SO1656,C009,34000,SOI4159,P134,Express,1
SO1656,C009,34000,SOI4160,P131,Standard,0
SO1657,C012,2550,SOI4161,P128,Express,1
SO1657,C012,2550,SOI4162,P122,Standard,0
SO1658,C015,4610,SOI4163,P134,Standard,0
SO1658,C015,4610,SOI4164,P108,Express,1
SO1658,C015,4610,SOI4165,P105,Standard,0
SO1658,C015,4610,SOI4166,P113,Standard,0
SO1659,C009,17010,SOI4167,P122,Express,1
SO1659,C009,17010,SOI4168,P128,Standard,0
SO1659,C009,17010,SOI4169,P133,Express,1
SO1659,C009,17010,SOI4170,P113,Standard,1
SO1660,C012,1200,SOI4171,P117,Standard,0
SO1660,C012,1200,SOI4172,P113,Express,1
SO1661,C006,6000,SOI4173,P118,Standard,1
SO1662,C009,4300,SOI4174,P122,Standard,0
SO1662,C009,4300,SOI4175,P132,Express,1
SO1663,C002,1000,SOI4176,P130,Standard,1
SO1664,C009,1200,SOI4177,P123,Express,1
SO1665,C015,30150,SOI4178,P100,Standard,0
SO1665,C015,30150,SOI4179,P101,Express,1
SO1665,C015,30150,SOI4180,P122,Express,0
SO1665,C015,30150,SOI4181,P134,Express,0
SO1666,C005,14100,SOI4182,P132,Express,0
SO1666,C005,14100,SOI4183,P100,Express,1
SO1666,C005,14100,SOI4184,P134,Express,0
SO1667,C015,4160,SOI4185,P117,Express,0
SO1667,C015,4160,SOI4186,P134,Express,1
SO1667,C015,4160,SOI4187,P123,Express,1
SO1668,C012,12260,SOI4188,P100,Standard,0
SO1668,C012,12260,SOI4189,P117,Standard,0
SO1668,C012,12260,SOI4190,P134,Standard,0
SO1668,C012,12260,SOI4191,P113,Standard,1
SO1669,C011,320,SOI4192,P106,Express,1
SO1670,C005,1475,SOI4193,P117,Express,0
SO1670,C005,1475,SOI4194,P112,Standard,0
SO1670,C005,1475,SOI4195,P129,Express,0
SO1670,C005,1475,SOI4196,P105,Express,1
SO1671,C005,12180,SOI4197,P118,Standard,0
SO1671,C005,12180,SOI4198,P117,Express,0
SO1671,C005,12180,SOI4199,P123,Express,1
SO1671,C005,12180,SOI4200,P131,Standard,1
SO1672,C009,13100,SOI4201,P122,Express,0
SO1672,C009,13100,SOI4202,P118,Standard,0
SO1672,C009,13100,SOI4203,P119,Express,1
SO1673,C015,19720,SOI4204,P117,Express,1
SO1673,C015,19720,SOI4205,P130,Express,1
SO1673,C015,19720,SOI4206,P131,Standard,0
SO1673,C015,19720,SOI4207,P118,Express,0
SO1674,C003,18000,SOI4208,P119,Express,1
SO1674,C003,18000,SOI4209,P118,Express,0
SO1675,C013,16310,SOI4210,P100,Express,0
SO1675,C013,16310,SOI4211,P115,Express,0
SO1675,C013,16310,SOI4212,P120,Standard,0
SO1676,C009,2715,SOI4213,P123,Express,1
SO1676,C009,2715,SOI4214,P112,Express,1
SO1677,C014,7000,SOI4215,P134,Standard,0
SO1677,C014,7000,SOI4216,P122,Express,0
SO1677,C014,7000,SOI4217,P100,Express,0
SO1678,C009,2120,SOI4218,P122,Standard,0
SO1678,C009,2120,SOI4219,P108,Express,1
SO1678,C009,2120,SOI4220,P109,Express,1
SO1678,C009,2120,SOI4221,P120,Standard,0
SO1679,C010,7780,SOI4222,P106,Standard,0
SO1679,C010,7780,SOI4223,P119,Standard,1
SO1679,C010,7780,SOI4224,P131,Standard,0
SO1680,C015,21550,SOI4225,P132,Standard,0
SO1680,C015,21550,SOI4226,P122,Standard,0
SO1680,C015,21550,SOI4227,P130,Express,0
SO1680,C015,21550,SOI4228,P107,Standard,0
SO1681,C015,5350,SOI4229,P119,Standard,0
SO1681,C015,5350,SOI4230,P128,Standard,1
SO1681,C015,5350,SOI4231,P119,Express,1
SO1682,C009,13500,SOI4232,P101,Express,0
SO1682,C009,13500,SOI4233,P134,Express,1
SO1682,C009,13500,SOI4234,P134,Standard,0
SO1683,C010,4080,SOI4235,P109,Standard,0
SO1683,C010,4080,SOI4236,P118,Express,1
SO1684,C011,13900,SOI4237,P134,Express,1
SO1684,C011,13900,SOI4238,P134,Standard,0
SO1684,C011,13900,SOI4239,P130,Express,0
SO1685,C005,990,SOI4240,P108,Express,1
SO1685,C005,990,SOI4241,P105,Standard,0
SO1686,C006,19700,SOI4242,P128,Standard,0
SO1686,C006,19700,SOI4243,P132,Standard,0
SO1686,C006,19700,SOI4244,P118,Standard,0
SO1686,C006,19700,SOI4245,P118,Standard,0
SO1687,C012,9600,SOI4246,P132,Standard,0
SO1687,C012,9600,SOI4247,P104,Standard,0
SO1687,C012,9600,SOI4248,P123,Standard,0
SO1688,C009,1500,SOI4249,P128,Standard,0
SO1689,C009,1350,SOI4250,P127,Standard,1
SO1690,C004,21800,SOI4251,P131,Express,0
SO1690,C004,21800,SOI4252,P134,Express,1
SO1690,C004,21800,SOI4253,P133,Express,1
SO1691,C015,17050,SOI4254,P132,Express,1
SO1691,C015,17050,SOI4255,P119,Standard,0
SO1691,C015,17050,SOI4256,P122,Standard,0
SO1691,C015,17050,SOI4257,P119,Express,0
SO1692,C011,14100,SOI4258,P100,Express,1
SO1692,C011,14100,SOI4259,P133,Express,1
SO1692,C011,14100,SOI4260,P123,Express,1
SO1692,C011,14100,SOI4261,P122,Standard,0
SO1693,C015,2700,SOI4262,P134,Standard,0
SO1694,C010,45000,SOI4263,P100,Standard,0
SO1694,C010,45000,SOI4264,P133,Express,1
SO1694,C010,45000,SOI4265,P100,Standard,1
SO1694,C010,45000,SOI4266,P100,Express,0
SO1695,C009,15450,SOI4267,P132,Standard,0
SO1695,C009,15450,SOI4268,P100,Standard,1
SO1695,C009,15450,SOI4269,P120,Standard,0
SO1695,C009,15450,SOI4270,P108,Standard,0
SO1696,C015,2960,SOI4271,P117,Express,0
SO1696,C015,2960,SOI4272,P106,Express,1
SO1696,C015,2960,SOI4273,P118,Express,1
SO1696,C015,2960,SOI4274,P108,Express,1
SO1697,C001,13200,SOI4275,P134,Express,0
SO1697,C001,13200,SOI4276,P100,Standard,1
SO1698,C010,29260,SOI4277,P100,Express,1
SO1698,C010,29260,SOI4278,P130,Standard,0
SO1698,C010,29260,SOI4279,P134,Express,0
SO1698,C010,29260,SOI4280,P113,Standard,1
SO1699,C012,2700,SOI4281,P134,Standard,0
SO1700,C004,22700,SOI4282,P132,Express,1
SO1700,C004,22700,SOI4283,P133,Standard,0
SO1700,C004,22700,SOI4284,P134,Standard,0
SO1701,C012,9200,SOI4285,P133,Express,1
SO1701,C012,9200,SOI4286,P131,Standard,0
SO1702,C004,3600,SOI4287,P119,Express,0
SO1703,C009,1750,SOI4288,P127,Express,0
SO1703,C009,1750,SOI4289,P131,Express,0
SO1704,C009,6750,SOI4290,P134,Standard,0
SO1704,C009,6750,SOI4291,P129,Standard,0
SO1705,C009,5300,SOI4292,P131,Express,0
SO1705,C009,5300,SOI4293,P134,Express,0
SO1705,C009,5300,SOI4294,P119,Express,1
SO1706,C015,24800,SOI4295,P131,Express,0
SO1706,C015,24800,SOI4296,P130,Express,1
SO1706,C015,24800,SOI4297,P100,Express,1
SO1706,C015,24800,SOI4298,P134,Express,1
SO1707,C004,11050,SOI4299,P133,Express,0
SO1707,C004,11050,SOI4300,P127,Express,1
SO1708,C012,6560,SOI4301,P117,Standard,0
SO1708,C012,6560,SOI4302,P122,Standard,0
SO1708,C012,6560,SOI4303,P113,Standard,0
SO1708,C012,6560,SOI4304,P122,Standard,1
SO1709,C005,7200,SOI4305,P118,Express,1
SO1710,C013,8410,SOI4306,P113,Express,1
SO1710,C013,8410,SOI4307,P131,Express,1
SO1710,C013,8410,SOI4308,P122,Standard,1
SO1711,C001,15500,SOI4309,P122,Express,0
SO1711,C001,15500,SOI4310,P134,Express,0
SO1711,C001,15500,SOI4311,P133,Express,1
SO1711,C001,15500,SOI4312,P119,Standard,0
SO1712,C004,20280,SOI4313,P109,Express,0
SO1712,C004,20280,SOI4314,P132,Standard,0
SO1712,C004,20280,SOI4315,P134,Standard,0
SO1713,C015,1400,SOI4316,P122,Express,0
SO1714,C015,22000,SOI4317,P133,Express,0
SO1714,C015,22000,SOI4318,P100,Express,0
SO1714,C015,22000,SOI4319,P100,Standard,0
SO1714,C015,22000,SOI4320,P123,Express,1
SO1715,C015,8240,SOI4321,P113,Standard,0
SO1715,C015,8240,SOI4322,P133,Standard,0
SO1716,C015,17400,SOI4323,P123,Standard,0
SO1716,C015,17400,SOI4324,P134,Standard,0
SO1716,C015,17400,SOI4325,P132,Standard,0
SO1717,C009,9000,SOI4326,P132,Express,1
SO1718,C012,9960,SOI4327,P112,Standard,0
SO1718,C012,9960,SOI4328,P100,Standard,0
SO1718,C012,9960,SOI4329,P134,Standard,0
SO1719,C001,4300,SOI4330,P119,Standard,1
SO1719,C001,4300,SOI4331,P131,Express,0
SO1720,C015,1750,SOI4332,P107,Express,0
SO1721,C010,6900,SOI4333,P134,Standard,0
SO1721,C010,6900,SOI4334,P130,Standard,0
SO1722,C002,6700,SOI4335,P119,Standard,0
SO1722,C002,6700,SOI4336,P133,Express,1
SO1723,C004,16400,SOI4337,P118,Express,1
SO1723,C004,16400,SOI4338,P133,Standard,1
SO1723,C004,16400,SOI4339,P133,Express,0
SO1724,C009,25150,SOI4340,P122,Express,0
SO1724,C009,25150,SOI4341,P133,Standard,0
SO1724,C009,25150,SOI4342,P134,Express,0
SO1724,C009,25150,SOI4343,P100,Express,1
SO1725,C005,1500,SOI4344,P123,Standard,0
SO1726,C009,15210,SOI4345,P100,Express,0
SO1726,C009,15210,SOI4346,P120,Express,0
SO1726,C009,15210,SOI4347,P123,Express,1
SO1726,C009,15210,SOI4348,P128,Standard,0
SO1727,C001,17040,SOI4349,P108,Express,1
SO1727,C001,17040,SOI4350,P131,Express,0
SO1727,C001,17040,SOI4351,P132,Standard,0
SO1728,C001,14280,SOI4352,P134,Standard,0
SO1728,C001,14280,SOI4353,P117,Standard,1
SO1728,C001,14280,SOI4354,P134,Standard,0
SO1729,C006,8155,SOI4355,P112,Express,1
SO1729,C006,8155,SOI4356,P107,Express,1
SO1729,C006,8155,SOI4357,P122,Standard,1
SO1729,C006,8155,SOI4358,P129,Standard,1
SO1730,C003,12600,SOI4359,P133,Express,0
SO1730,C003,12600,SOI4360,P133,Standard,0
SO1730,C003,12600,SOI4361,P131,Express,0
SO1730,C003,12600,SOI4362,P130,Standard,1
SO1731,C012,300,SOI4363,P123,Express,0
SO1732,C012,14800,SOI4364,P117,Standard,0
SO1732,C012,14800,SOI4365,P118,Express,0
SO1732,C012,14800,SOI4366,P131,Standard,0
SO1732,C012,14800,SOI4367,P132,Express,0
SO1733,C015,2850,SOI4368,P122,Express,1
SO1733,C015,2850,SOI4369,P134,Standard,0
SO1734,C005,7200,SOI4370,P131,Express,1
SO1735,C002,8700,SOI4371,P123,Express,1
SO1735,C002,8700,SOI4372,P131,Express,0
SO1736,C005,5850,SOI4373,P118,Standard,1
SO1736,C005,5850,SOI4374,P123,Express,0
SO1736,C005,5850,SOI4375,P129,Express,1
SO1736,C005,5850,SOI4376,P134,Express,0
SO1737,C007,4350,SOI4377,P123,Express,0
SO1737,C007,4350,SOI4378,P122,Express,1
SO1737,C007,4350,SOI4379,P105,Standard,0
SO1737,C007,4350,SOI4380,P128,Express,0
SO1738,C010,15600,SOI4381,P122,Standard,0
SO1738,C010,15600,SOI4382,P100,Express,1
SO1739,C015,7100,SOI4383,P102,Standard,0
SO1739,C015,7100,SOI4384,P122,Express,0
SO1739,C015,7100,SOI4385,P129,Standard,0
SO1740,C009,1600,SOI4386,P131,Standard,0
SO1741,C009,11545,SOI4387,P123,Standard,0
SO1741,C009,11545,SOI4388,P133,Express,1
SO1741,C009,11545,SOI4389,P112,Express,1
SO1742,C003,20650,SOI4390,P100,Standard,0
SO1742,C003,20650,SOI4391,P122,Standard,0
SO1742,C003,20650,SOI4392,P134,Standard,1
SO1743,C011,3700,SOI4393,P134,Express,0
SO1743,C011,3700,SOI4394,P122,Standard,0
SO1743,C011,3700,SOI4395,P122,Standard,0
SO1744,C014,10100,SOI4396,P117,Standard,0
SO1744,C014,10100,SOI4397,P101,Standard,0
SO1744,C014,10100,SOI4398,P123,Express,0
SO1745,C009,9000,SOI4399,P123,Express,1
SO1745,C009,9000,SOI4400,P100,Express,1
SO1745,C009,9000,SOI4401,P111,Express,1
SO1745,C009,9000,SOI4402,P130,Standard,0
SO1746,C013,14640,SOI4403,P134,Standard,0
SO1746,C013,14640,SOI4404,P118,Standard,0
SO1746,C013,14640,SOI4405,P113,Express,1
SO1747,C009,14500,SOI4406,P105,Standard,1
SO1747,C009,14500,SOI4407,P118,Express,0
SO1747,C009,14500,SOI4408,P100,Standard,1
SO1748,C009,12650,SOI4409,P132,Standard,0
SO1748,C009,12650,SOI4410,P122,Standard,0
SO1748,C009,12650,SOI4411,P123,Express,0
SO1749,C010,12700,SOI4412,P134,Express,0
SO1749,C010,12700,SOI4413,P130,Express,0
SO1749,C010,12700,SOI4414,P123,Standard,1
SO1749,C010,12700,SOI4415,P123,Standard,0
SO1750,C009,3540,SOI4416,P134,Express,0
SO1750,C009,3540,SOI4417,P133,Express,1
SO1750,C009,3540,SOI4418,P108,Express,1
SO1751,C010,7200,SOI4419,P134,Standard,0
SO1752,C010,14750,SOI4420,P132,Express,1
SO1752,C010,14750,SOI4421,P134,Standard,0
SO1752,C010,14750,SOI4422,P122,Express,1
SO1753,C012,8590,SOI4423,P109,Express,0
SO1753,C012,8590,SOI4424,P130,Express,0
SO1753,C012,8590,SOI4425,P127,Express,1
SO1754,C009,11850,SOI4426,P109,Express,0
SO1754,C009,11850,SOI4427,P100,Express,1
SO1754,C009,11850,SOI4428,P122,Express,0
SO1755,C010,13500,SOI4429,P134,Express,1
SO1755,C010,13500,SOI4430,P134,Standard,1
SO1755,C010,13500,SOI4431,P131,Standard,0
SO1756,C004,11770,SOI4432,P106,Standard,0
SO1756,C004,11770,SOI4433,P100,Standard,0
SO1756,C004,11770,SOI4434,P103,Standard,0
SO1756,C004,11770,SOI4435,P129,Standard,0
SO1757,C005,6790,SOI4436,P105,Express,0
SO1757,C005,6790,SOI4437,P113,Standard,0
SO1757,C005,6790,SOI4438,P119,Express,1
SO1757,C005,6790,SOI4439,P128,Standard,1
SO1758,C004,300,SOI4440,P123,Express,1
SO1759,C015,80,SOI4441,P106,Express,1
SO1760,C015,2100,SOI4442,P123,Express,0
SO1760,C015,2100,SOI4443,P123,Express,0
SO1761,C011,5400,SOI4444,P134,Express,0
SO1762,C009,8100,SOI4445,P134,Standard,0
SO1763,C006,7140,SOI4446,P109,Standard,0
SO1763,C006,7140,SOI4447,P119,Standard,0
SO1763,C006,7140,SOI4448,P132,Standard,1
SO1764,C012,11700,SOI4449,P118,Express,1
SO1764,C012,11700,SOI4450,P134,Express,1
SO1764,C012,11700,SOI4451,P118,Standard,0
SO1765,C012,3540,SOI4452,P122,Standard,0
SO1765,C012,3540,SOI4453,P122,Express,1
SO1765,C012,3540,SOI4454,P106,Standard,1
SO1766,C007,18340,SOI4455,P118,Express,0
SO1766,C007,18340,SOI4456,P134,Standard,1
SO1766,C007,18340,SOI4457,P113,Standard,0
SO1766,C007,18340,SOI4458,P119,Express,1
SO1767,C009,3900,SOI4459,P123,Express,1
SO1767,C009,3900,SOI4460,P123,Express,0
SO1768,C011,11160,SOI4461,P113,Standard,0
SO1768,C011,11160,SOI4462,P133,Standard,0
SO1768,C011,11160,SOI4463,P132,Express,0
SO1768,C011,11160,SOI4464,P130,Standard,0
SO1769,C012,6460,SOI4465,P134,Express,0
SO1769,C012,6460,SOI4466,P117,Standard,1
SO1770,C009,1500,SOI4467,P123,Express,1
SO1771,C010,9860,SOI4468,P129,Express,1
SO1771,C010,9860,SOI4469,P122,Standard,0
SO1771,C010,9860,SOI4470,P122,Standard,0
SO1771,C010,9860,SOI4471,P117,Express,1
SO1772,C010,1200,SOI4472,P123,Express,1
SO1773,C005,6420,SOI4473,P133,Express,1
SO1773,C005,6420,SOI4474,P109,Express,1
SO1774,C015,1750,SOI4475,P128,Express,0
SO1775,C004,17900,SOI4476,P123,Express,1
SO1775,C004,17900,SOI4477,P122,Express,0
SO1775,C004,17900,SOI4478,P130,Standard,0
SO1775,C004,17900,SOI4479,P130,Express,1
SO1776,C013,240,SOI4480,P106,Express,1
SO1777,C001,12450,SOI4481,P118,Express,1
SO1777,C001,12450,SOI4482,P128,Standard,0
SO1777,C001,12450,SOI4483,P127,Express,1
SO1777,C001,12450,SOI4484,P128,Standard,0
SO1778,C006,15100,SOI4485,P118,Express,1
SO1778,C006,15100,SOI4486,P123,Standard,1
SO1778,C006,15100,SOI4487,P133,Express,1
SO1779,C014,2845,SOI4488,P107,Express,1
SO1779,C014,2845,SOI4489,P112,Standard,0
SO1779,C014,2845,SOI4490,P117,Express,1
SO1779,C014,2845,SOI4491,P134,Standard,0
SO1780,C002,900,SOI4492,P134,Express,1
SO1781,C015,1750,SOI4493,P122,Standard,0
SO1782,C010,7500,SOI4494,P100,Standard,0
SO1783,C002,17550,SOI4495,P127,Express,1
SO1783,C002,17550,SOI4496,P134,Standard,0
SO1783,C002,17550,SOI4497,P123,Express,0
SO1783,C002,17550,SOI4498,P118,Express,0
SO1784,C015,5100,SOI4499,P119,Standard,0
SO1784,C015,5100,SOI4500,P119,Standard,0
SO1784,C015,5100,SOI4501,P118,Standard,0
SO1785,C004,7550,SOI4502,P100,Standard,0
SO1785,C004,7550,SOI4503,P122,Express,0
SO1785,C004,7550,SOI4504,P122,Express,1
SO1786,C010,330,SOI4505,P112,Standard,0
SO1786,C010,330,SOI4506,P123,Express,1
SO1787,C005,2820,SOI4507,P116,Standard,0
SO1787,C005,2820,SOI4508,P123,Standard,0
SO1787,C005,2820,SOI4509,P134,Standard,0
SO1788,C001,2640,SOI4510,P117,Express,0
SO1788,C001,2640,SOI4511,P112,Standard,0
SO1789,C015,26400,SOI4512,P127,Express,0
SO1789,C015,26400,SOI4513,P134,Express,0
SO1789,C015,26400,SOI4514,P133,Standard,0
SO1789,C015,26400,SOI4515,P118,Express,0
SO1790,C001,7000,SOI4516,P130,Express,1
SO1791,C006,900,SOI4517,P123,Express,1
SO1791,C006,900,SOI4518,P123,Standard,0
SO1792,C006,5600,SOI4519,P105,Standard,0
SO1792,C006,5600,SOI4520,P123,Standard,0
SO1792,C006,5600,SOI4521,P122,Express,0
SO1793,C010,10000,SOI4522,P133,Standard,1
SO1794,C015,550,SOI4523,P105,Express,0
SO1794,C015,550,SOI4524,P122,Express,1
SO1795,C004,8150,SOI4525,P130,Standard,1
SO1795,C004,8150,SOI4526,P123,Standard,1
SO1795,C004,8150,SOI4527,P128,Standard,0
SO1796,C015,2900,SOI4528,P122,Express,1
SO1796,C015,2900,SOI4529,P123,Express,1
SO1797,C012,8650,SOI4530,P131,Standard,0
SO1797,C012,8650,SOI4531,P122,Express,0
SO1797,C012,8650,SOI4532,P134,Express,0
SO1798,C009,2300,SOI4533,P128,Standard,0
SO1798,C009,2300,SOI4534,P119,Standard,0
SO1799,C007,1800,SOI4535,P134,Standard,0
SO1800,C002,3850,SOI4536,P123,Express,1
SO1800,C002,3850,SOI4537,P122,Express,1
SO1801,C009,1800,SOI4538,P108,Express,0
SO1801,C009,1800,SOI4539,P104,Standard,0
SO1801,C009,1800,SOI4540,P108,Express,1
SO1801,C009,1800,SOI4541,P106,Express,0
SO1802,C012,13000,SOI4542,P122,Express,1
SO1802,C012,13000,SOI4543,P131,Standard,0
SO1802,C012,13000,SOI4544,P130,Express,1
SO1802,C012,13000,SOI4545,P105,Standard,0
